penalty_fixed_id,clause_fixed_id,clause_description,classification_level,penalty_description,rate,employee_rate_type_code,penalty_calculated_value,calculated_includes_all_purpose,base_pay_rate_id,operative_from,operative_to,version_number,published_year,last_modified_datetime
1793,21662,Full-time and part-time production and engineering employees—ordinary and penalty rates,1,Public holiday,300,AD,89.19,false,BR89757,2025-07-01,,17,2025,2025-06-03T01:31:35+00:00
1835,21670,Casual staff employees—ordinary and penalty rates,1,Public holiday,300,AD,114.12,false,BR101996,2025-07-01,,11,2025,2025-06-03T01:30:45+00:00
10925,28010,Casual staff employees other than 6 day roster and 7 day roster employees—overtime rates,1,Public holiday,300,AD,114.12,false,BR101996,2025-07-01,,11,2025,2025-06-03T01:31:01+00:00
1814,21666,Full-time and part-time staff employees—ordinary and penalty rates,1,Public holiday,300,AD,91.29,false,BR101996,2025-07-01,,12,2025,2025-06-03T01:31:28+00:00
1825,21668,Full-time and part-time staff employees other than 6 day roster and 7 day roster employees—overtime rates,1,Public holiday,300,AD,95.61,false,BR101980,2025-07-01,,11,2025,2025-06-03T01:31:21+00:00
1835,21670,Casual staff employees—ordinary and penalty rates,1,Public holiday,300,AD,119.52,false,BR101980,2025-07-01,,11,2025,2025-06-03T01:30:45+00:00
1804,21664,"Full-time and part-time production and engineering employees other than 6 day roster and 7 day roster employees—overtime rates

",1,Public holiday,300,AD,89.19,false,BR89757,2025-07-01,,11,2025,2025-06-03T01:31:32+00:00
1814,21666,Full-time and part-time staff employees—ordinary and penalty rates,1,Public holiday,300,AD,95.61,false,BR101980,2025-07-01,,12,2025,2025-06-03T01:31:28+00:00
1825,21668,Full-time and part-time staff employees other than 6 day roster and 7 day roster employees—overtime rates,1,Public holiday,300,AD,91.29,false,BR101996,2025-07-01,,11,2025,2025-06-03T01:31:22+00:00
10925,28010,Casual staff employees other than 6 day roster and 7 day roster employees—overtime rates,1,Public holiday,300,AD,119.52,false,BR101980,2025-07-01,,11,2025,2025-06-03T01:31:00+00:00
1838,21671,Casual staff employees—shiftwork—Monday to Friday,1,Rotating night shift,115,AD,45.82,false,BR101980,2025-07-01,,11,2025,2025-06-03T01:30:43+00:00
1817,21667,Full-time and part-time staff employees—shiftwork—Monday to Friday,1,Rotating night shift,115,AD,34.99,false,BR101996,2025-07-01,,11,2025,2025-06-03T01:31:26+00:00
1817,21667,Full-time and part-time staff employees—shiftwork—Monday to Friday,1,Rotating night shift,115,AD,36.65,false,BR101980,2025-07-01,,11,2025,2025-06-03T01:31:25+00:00
1796,21663,Full-time and part-time production and engineering employees—shiftwork—Monday to Friday,1,Rotating night shift,115,AD,34.19,false,BR89757,2025-07-01,,10,2025,2025-06-03T01:31:35+00:00
1838,21671,Casual staff employees—shiftwork—Monday to Friday,1,Rotating night shift,115,AD,43.75,false,BR101996,2025-07-01,,11,2025,2025-06-03T01:30:44+00:00
1833,21670,Casual staff employees—ordinary and penalty rates,1,Saturday - After 4 hours,200,AD,79.68,false,BR101980,2025-07-01,,11,2025,2025-06-03T01:30:46+00:00
1812,21666,Full-time and part-time staff employees—ordinary and penalty rates,1,Saturday - After 4 hours,200,AD,60.86,false,BR101996,2025-07-01,,12,2025,2025-06-03T01:31:30+00:00
1833,21670,Casual staff employees—ordinary and penalty rates,1,Saturday - After 4 hours,200,AD,76.08,false,BR101996,2025-07-01,,11,2025,2025-06-03T01:30:46+00:00
1791,21662,Full-time and part-time production and engineering employees—ordinary and penalty rates,1,Saturday - After 4 hours,200,AD,59.46,false,BR89757,2025-07-01,,17,2025,2025-06-03T01:31:36+00:00
1812,21666,Full-time and part-time staff employees—ordinary and penalty rates,1,Saturday - After 4 hours,200,AD,63.74,false,BR101980,2025-07-01,,12,2025,2025-06-03T01:31:29+00:00
1811,21666,Full-time and part-time staff employees—ordinary and penalty rates,1,Saturday - First 4 hours,150,AD,47.81,false,BR101980,2025-07-01,,12,2025,2025-06-03T01:31:30+00:00
1832,21670,Casual staff employees—ordinary and penalty rates,1,Saturday - First 4 hours,150,AD,59.76,false,BR101980,2025-07-01,,11,2025,2025-06-03T01:30:47+00:00
1790,21662,Full-time and part-time production and engineering employees—ordinary and penalty rates,1,Saturday - First 4 hours,150,AD,44.6,false,BR89757,2025-07-01,,17,2025,2025-06-03T01:31:36+00:00
1811,21666,Full-time and part-time staff employees—ordinary and penalty rates,1,Saturday - First 4 hours,150,AD,45.65,false,BR101996,2025-07-01,,12,2025,2025-06-03T01:31:30+00:00
1832,21670,Casual staff employees—ordinary and penalty rates,1,Saturday - First 4 hours,150,AD,57.06,false,BR101996,2025-07-01,,11,2025,2025-06-03T01:30:47+00:00
1792,21662,Full-time and part-time production and engineering employees—ordinary and penalty rates,1,Sunday,200,AD,59.46,false,BR89757,2025-07-01,,17,2025,2025-06-03T01:31:36+00:00
10924,28010,Casual staff employees other than 6 day roster and 7 day roster employees—overtime rates,1,Sunday,200,AD,79.68,false,BR101980,2025-07-01,,11,2025,2025-06-03T01:31:01+00:00
1834,21670,Casual staff employees—ordinary and penalty rates,1,Sunday,200,AD,76.08,false,BR101996,2025-07-01,,11,2025,2025-06-03T01:30:46+00:00
1824,21668,Full-time and part-time staff employees other than 6 day roster and 7 day roster employees—overtime rates,1,Sunday,200,AD,60.86,false,BR101996,2025-07-01,,11,2025,2025-06-03T01:31:23+00:00
1813,21666,Full-time and part-time staff employees—ordinary and penalty rates,1,Sunday,200,AD,60.86,false,BR101996,2025-07-01,,12,2025,2025-06-03T01:31:29+00:00
1813,21666,Full-time and part-time staff employees—ordinary and penalty rates,1,Sunday,200,AD,63.74,false,BR101980,2025-07-01,,12,2025,2025-06-03T01:31:28+00:00
1824,21668,Full-time and part-time staff employees other than 6 day roster and 7 day roster employees—overtime rates,1,Sunday,200,AD,63.74,false,BR101980,2025-07-01,,11,2025,2025-06-03T01:31:22+00:00
1834,21670,Casual staff employees—ordinary and penalty rates,1,Sunday,200,AD,79.68,false,BR101980,2025-07-01,,11,2025,2025-06-03T01:30:45+00:00
1803,21664,"Full-time and part-time production and engineering employees other than 6 day roster and 7 day roster employees—overtime rates

",1,Sunday,200,AD,59.46,false,BR89757,2025-07-01,,11,2025,2025-06-03T01:31:32+00:00
10924,28010,Casual staff employees other than 6 day roster and 7 day roster employees—overtime rates,1,Sunday,200,AD,76.08,false,BR101996,2025-07-01,,11,2025,2025-06-03T01:31:02+00:00
10935,28013,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Public holiday,2,Afternoon and rotating night shift,330,AD,127.22,false,BR101993,2025-07-01,,9,2025,2025-06-03T01:30:52+00:00
10926,28011,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Monday to Friday,2,Afternoon and rotating night shift,215,AD,82.88,false,BR101993,2025-07-01,,9,2025,2025-06-03T01:30:59+00:00
10900,28003,Full-time and part-time staff employees—shiftwork—Public holiday,2,Afternoon and rotating night shift,330,AD,101.77,false,BR101993,2025-07-01,,8,2025,2025-06-03T01:31:16+00:00
10880,27997,Full-time and part-time production and engineering employees—shiftwork—Public holiday,2,Afternoon and rotating night shift,330,AD,100.02,false,BR89758,2025-07-01,,8,2025,2025-06-03T01:31:44+00:00
10909,28005,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Public holiday,2,Afternoon and rotating night shift,330,AD,101.77,false,BR101993,2025-07-01,,9,2025,2025-06-03T01:31:10+00:00
10926,28011,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Monday to Friday,2,Afternoon and rotating night shift,215,AD,88.11,false,BR101981,2025-07-01,,9,2025,2025-06-03T01:30:59+00:00
1826,21669,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Monday to Friday,2,Afternoon and rotating night shift,215,AD,70.48,false,BR101981,2025-07-01,,8,2025,2025-06-03T01:31:21+00:00
10920,28009,Casual staff employees—shiftwork—Public holiday,2,Afternoon and rotating night shift,330,AD,135.23,false,BR101981,2025-07-01,,8,2025,2025-06-03T01:31:04+00:00
1805,21665,"Full-time and part-time production and engineering employees—6 day roster and 7 day roster employees—overtime—Monday to Friday
",2,Afternoon and rotating night shift ,215,AD,65.17,false,BR89758,2025-07-01,,8,2025,2025-06-03T01:31:32+00:00
10900,28003,Full-time and part-time staff employees—shiftwork—Public holiday,2,Afternoon and rotating night shift,330,AD,108.17,false,BR101981,2025-07-01,,8,2025,2025-06-03T01:31:16+00:00
10889,27999,Full-time and part-time production and engineering employees—6 day roster and 7 day roster employees—overtime—Public holiday,2,Afternoon and rotating night shift,330,AD,100.02,false,BR89759,2025-07-01,,10,2025,2025-06-03T01:31:42+00:00
10920,28009,Casual staff employees—shiftwork—Public holiday,2,Afternoon and rotating night shift,330,AD,127.22,false,BR101993,2025-07-01,,8,2025,2025-06-03T01:31:04+00:00
10909,28005,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Public holiday,2,Afternoon and rotating night shift,330,AD,108.17,false,BR101981,2025-07-01,,9,2025,2025-06-03T01:31:10+00:00
10935,28013,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Public holiday,2,Afternoon and rotating night shift,330,AD,135.23,false,BR101981,2025-07-01,,9,2025,2025-06-03T01:30:52+00:00
1805,21665,"Full-time and part-time production and engineering employees—6 day roster and 7 day roster employees—overtime—Monday to Friday
",2,Afternoon and rotating night shift ,215,AD,65.17,false,BR89759,2025-07-01,,8,2025,2025-06-03T01:31:32+00:00
10880,27997,Full-time and part-time production and engineering employees—shiftwork—Public holiday,2,Afternoon and rotating night shift,330,AD,100.02,false,BR89759,2025-07-01,,8,2025,2025-06-03T01:31:44+00:00
1826,21669,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Monday to Friday,2,Afternoon and rotating night shift,215,AD,66.31,false,BR101993,2025-07-01,,8,2025,2025-06-03T01:31:21+00:00
10889,27999,Full-time and part-time production and engineering employees—6 day roster and 7 day roster employees—overtime—Public holiday,2,Afternoon and rotating night shift,330,AD,100.02,false,BR89758,2025-07-01,,10,2025,2025-06-03T01:31:42+00:00
10895,28002,Full-time and part-time staff employees—shiftwork—Weekend,2,Afternoon and rotating night shift - Saturday -  After 4 hours,230,AD,75.39,false,BR101981,2025-07-01,,14,2025,2025-06-03T01:31:39+00:00
10895,28002,Full-time and part-time staff employees—shiftwork—Weekend,2,Afternoon and rotating night shift - Saturday -  After 4 hours,230,AD,70.93,false,BR101993,2025-07-01,,14,2025,2025-06-03T01:31:40+00:00
10894,28002,Full-time and part-time staff employees—shiftwork—Weekend,2,Afternoon and rotating night shift - Saturday -  First 4 hours,172.5,AD,53.2,false,BR101993,2025-07-01,,14,2025,2025-06-03T01:31:41+00:00
10894,28002,Full-time and part-time staff employees—shiftwork—Weekend,2,Afternoon and rotating night shift - Saturday -  First 4 hours,172.5,AD,56.55,false,BR101981,2025-07-01,,14,2025,2025-06-03T01:31:40+00:00
10883,27998,Full-time and part-time production and engineering employees—6 day roster and 7 day roster employees—overtime—Weekend,2,Afternoon and rotating night shift - Saturday - After 4 hours,230,AD,69.71,false,BR89758,2025-07-01,,15,2025,2025-06-03T01:31:44+00:00
10915,28008,Casual staff employees—shiftwork—Weekend,2,Afternoon and rotating night shift - Saturday - After 4 hours,230,AD,88.67,false,BR101993,2025-07-01,,13,2025,2025-06-03T01:31:07+00:00
10883,27998,Full-time and part-time production and engineering employees—6 day roster and 7 day roster employees—overtime—Weekend,2,Afternoon and rotating night shift - Saturday - After 4 hours,230,AD,69.71,false,BR89759,2025-07-01,,15,2025,2025-06-03T01:31:44+00:00
10915,28008,Casual staff employees—shiftwork—Weekend,2,Afternoon and rotating night shift - Saturday - After 4 hours,230,AD,88.67,false,BR101993,2025-07-01,,13,2025,2025-06-03T01:31:07+00:00
10903,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,2,Afternoon and rotating night shift - Saturday - After 4 hours,230,AD,70.93,false,BR101993,2025-07-01,,13,2025,2025-06-03T01:31:15+00:00
10915,28008,Casual staff employees—shiftwork—Weekend,2,Afternoon and rotating night shift - Saturday - After 4 hours,230,AD,94.25,false,BR101981,2025-07-01,,13,2025,2025-06-03T01:31:07+00:00
10903,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,2,Afternoon and rotating night shift - Saturday - After 4 hours,230,AD,75.39,false,BR101981,2025-07-01,,13,2025,2025-06-03T01:31:14+00:00
10929,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,2,Afternoon and rotating night shift - Saturday - After 4 hours,230,AD,94.25,false,BR101981,2025-07-01,,15,2025,2025-06-03T01:30:57+00:00
10875,27996,Full-time and part-time production and engineering employees—shiftwork—Weekend,2,Afternoon and rotating night shift - Saturday - After 4 hours,230,AD,69.71,false,BR89759,2025-07-01,,13,2025,2025-06-03T01:31:46+00:00
10929,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,2,Afternoon and rotating night shift - Saturday - After 4 hours,230,AD,88.67,false,BR101993,2025-07-01,,15,2025,2025-06-03T01:30:57+00:00
10928,28012,Casual staff employees—6 day roster and 7 day roster employees—overtime rates—Weekend,2,Afternoon and rotating night shift - Saturday - First 4 hours,222.5,AD,85.77,false,BR101993,2025-07-01,,15,2025,2025-06-03T01:30:58+00:00
10902,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,2,Afternoon and rotating night shift - Saturday - First 4 hours,222.5,AD,68.62,false,BR101993,2025-07-01,,13,2025,2025-06-03T01:31:15+00:00
10914,28008,Casual staff employees—shiftwork—Weekend,2,Afternoon and rotating night shift - Saturday - First 4 hours,172.5,AD,66.5,false,BR101993,2025-07-01,,13,2025,2025-06-03T01:31:08+00:00
10882,27998,Full-time and part-time production and engineering employees—6 day roster and 7 day roster employees—overtime—Weekend,2,Afternoon and rotating night shift - Saturday - First 4 hours,222.5,AD,67.44,false,BR89759,2025-07-01,,15,2025,2025-06-03T01:31:44+00:00
10874,27996,Full-time and part-time production and engineering employees—shiftwork—Weekend,2,Afternoon and rotating night shift - Saturday - First 4 hours,172.5,AD,52.28,false,BR89759,2025-07-01,,13,2025,2025-06-03T01:31:46+00:00
10902,28004,Full-time and part-time staff employees—6 day roster and 7 day roster employees—overtime—Weekend,2,Afternoon and rotating night shift - Saturday - First 4 hours,222.5,AD,72.94,false,BR101981,2025-07-01,,13,2025,2025-06-03T01:31:15+00:00
10874,27996,Full-time and part-time production and engineering employees—shiftwork—Weekend,2,Afternoon and rotating night shift - Saturday - First 4 hours,172.5,AD,52.28,false,BR89758,2025-07-01,,13,2025,2025-06-03T01:31:46+00:00
